ts_code,name,market,publisher,category,base_date,base_point,list_date
931896CNY01.CSI,300银保全收益,CSI,中证指数有限公司,主题指数,20131231,1000.0,20220706
931897.CSI,绿色电力,CSI,中证指数有限公司,主题指数,20170630,1000.0,20121221
931897CNY01.CSI,绿色电力全收益,CSI,中证指数有限公司,主题指数,20170630,1000.0,20121221
931898.CSI,全球智能汽车,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931898CNY01.CSI,全球智能汽车(全),CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931898HKD00.CSI,全球智能汽车HKD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931898HKD01.CSI,全球智能汽车(全)HKD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931898USD00.CSI,全球智能汽车USD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931898USD01.CSI,全球智能汽车(全)USD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931899.CSI,全球智能驾驶,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931899CNY01.CSI,全球智能驾驶(全),CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931899HKD00.CSI,全球智能驾驶(HKD),CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931899HKD01.CSI,全球智能驾驶(全)HKD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931899USD00.CSI,全球智能驾驶(USD),CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931899USD01.CSI,全球智能驾驶(全)USD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931900.CSI,港美智能汽车,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931900CNY01.CSI,港美智能汽车(全),CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931900HKD00.CSI,港美智能汽车HKD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931900HKD01.CSI,港美智能汽车(全)HKD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931900USD00.CSI,港美智能汽车USD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931900USD01.CSI,港美智能汽车(全)USD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220706
931901.CSI,港美智能驾驶,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931901CNY01.CSI,港美智能驾驶(全),CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931901HKD00.CSI,港美智能驾驶(HKD),CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931901HKD01.CSI,港美智能驾驶(全)HKD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931901USD00.CSI,港美智能驾驶(USD),CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931901USD01.CSI,港美智能驾驶(全)USD,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220712
931919.CSI,800银保,CSI,中证指数有限公司,主题指数,20131231,1000.0,20220706
931919CNY01.CSI,800银保全收益,CSI,中证指数有限公司,主题指数,20131231,1000.0,20220706
931920.CSI,沪深港银保,CSI,中证指数有限公司,主题指数,20141231,1000.0,20220901
931920CNY01.CSI,沪深港银保(全),CSI,中证指数有限公司,主题指数,20141231,1000.0,20220901
931920HKD00.CSI,沪深港银保(HKD),CSI,中证指数有限公司,主题指数,20141231,1000.0,20220901
931920HKD01.CSI,沪深港银保(全)HKD,CSI,中证指数有限公司,主题指数,20141231,1000.0,20220901
931922.CSI,新能源金属50,CSI,中证指数有限公司,主题指数,20111230,1000.0,20220901
931922CNY01.CSI,新能源金属50全收益,CSI,中证指数有限公司,主题指数,20111230,1000.0,20220901
931931.CSI,建筑装饰,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931931CNY01.CSI,建筑装饰(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931932.CSI,电力设备,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931932CNY01.CSI,电力设备(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931933.CSI,全指环保,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931933CNY01.CSI,全指环保(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931934.CSI,非金属材料,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931934CNY01.CSI,非金属材料(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931935.CSI,全指钢铁,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931935CNY01.CSI,全指钢铁(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931936.CSI,全指有色,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931936CNY01.CSI,全指有色(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931937.CSI,造纸与包装,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931937CNY01.CSI,造纸与包装(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931938.CSI,服装珠宝,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931938CNY01.CSI,服装珠宝(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931939.CSI,家庭用品,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931939CNY01.CSI,家庭用品(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931940.CSI,全指医疗,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931940CNY01.CSI,全指医疗(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931941.CSI,其他金融,CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931941CNY01.CSI,其他金融(全),CSI,中证指数有限公司,二级行业指数,20211231,1000.0,20220721
931944.CSI,银保主题,CSI,中证指数有限公司,主题指数,20131231,1000.0,20091028
931944.SH,银保主题(SH),SSE,中证指数有限公司,主题指数,20131231,1000.0,20091028
931944CNY01.CSI,银保主题全收益,CSI,中证指数有限公司,主题指数,20041231,1000.0,20091028
931945.CSI,汽车半导,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220901
931945CNY01.CSI,汽车半导全收益,CSI,中证指数有限公司,主题指数,20161230,1000.0,20220901
931946.CSI,畜牧养殖,CSI,中证指数有限公司,主题指数,20211231,1000.0,20230728
931946CNY010.CSI,畜牧养殖全收益,CSI,中证指数有限公司,主题指数,20211231,1000.0,20230728
931946CNY020.CSI,畜牧养殖净收益,CSI,中证指数有限公司,主题指数,20211231,1000.0,20230728
931947.CSI,港股通有色,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931947CNY00.CSI,港股通有色CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931947CNY01.CSI,港股通有色(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931947HKD01.CSI,港股通有色(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931948.CSI,港股通机械,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931948CNY00.CSI,港股通机械CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931948CNY01.CSI,港股通机械(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931948HKD01.CSI,港股通机械(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931949.CSI,港股通运输,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931949CNY00.CSI,港股通运输CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931949CNY01.CSI,港股通运输(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931949HKD01.CSI,港股通运输(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931951.CSI,港股通纺织服装,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931951CNY00.CSI,港股通纺织服装 CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931951CNY01.CSI,港股通纺织服装 (全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931951HKD01.CSI,港股通纺织服装 (全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931952.CSI,港股通服务,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931952CNY00.CSI,港股通服务CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931952CNY01.CSI,港股通服务(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931952HKD01.CSI,港股通服务(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931953.CSI,港股通食品饮料,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931953CNY00.CSI,港股通食品饮料CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931953CNY01.CSI,港股通食品饮料(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931953HKD01.CSI,港股通食品饮料(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931955.CSI,港股通制药,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931955CNY00.CSI,港股通制药CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931955CNY01.CSI,港股通制药(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931955HKD01.CSI,港股通制药(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931956.CSI,港股通银行,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931956CNY00.CSI,港股通银行CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931956CNY01.CSI,港股通银行(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931956HKD01.CSI,港股通银行(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931957.CSI,港股通资本市场,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931957CNY00.CSI,港股通资本市场CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931957CNY01.CSI,港股通资本市场(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931957HKD01.CSI,港股通资本市场(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931958.CSI,港股通电子,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931958CNY00.CSI,港股通电子CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931958CNY01.CSI,港股通电子(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931958HKD01.CSI,港股通电子(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931959.CSI,港股通传媒,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931959CNY00.CSI,港股通传媒CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931959CNY01.CSI,港股通传媒(全)CNY,CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931959HKD01.CSI,港股通传媒(全),CSI,中证指数有限公司,二级行业指数,20121231,3000.0,20220721
931960.CSI,港股通运输业,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931960CNY00.CSI,港股通运输业CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931960CNY01.CSI,港股通运输业(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931960HKD01.CSI,港股通运输业(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931961.CSI,港股通交通设施,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931961CNY00.CSI,港股通交通设施CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931961CNY01.CSI,港股通交通设施(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931961HKD01.CSI,港股通交通设施(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931962.CSI,港股通休闲,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931962CNY00.CSI,港股通休闲CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931962CNY01.CSI,港股通休闲(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931962HKD01.CSI,港股通休闲(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931963.CSI,港股通教育,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931963CNY00.CSI,港股通教育CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931963CNY01.CSI,港股通教育(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931963HKD01.CSI,港股通教育(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931965.CSI,港股通食品,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931965CNY00.CSI,港股通食品CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931965CNY01.CSI,港股通食品(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931965HKD01.CSI,港股通食品(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931966.CSI,港股通医疗商业,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931966CNY00.CSI,港股通医疗商业CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931966CNY01.CSI,港股通医疗商业(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931966HKD01.CSI,港股通医疗商业(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931967.CSI,港股通化学药,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931967CNY00.CSI,港股通化学药CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931967CNY01.CSI,港股通化学药(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931967HKD01.CSI,港股通化学药(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931968.CSI,港股通制药生物,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931968CNY00.CSI,港股通制药生物CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931968CNY01.CSI,港股通制药生物(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931968HKD01.CSI,港股通制药生物(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931969.CSI,港股通商业银行,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931969CNY00.CSI,港股通商业银行CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931969CNY01.CSI,港股通商业银行(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931969HKD01.CSI,港股通商业银行(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931970.CSI,港股通文化娱乐,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931970CNY00.CSI,港股通文化娱乐CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931970CNY01.CSI,港股通文化娱乐(全)CNY,CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
931970HKD01.CSI,港股通文化娱乐(全),CSI,中证指数有限公司,三级行业指数,20121231,3000.0,20220721
